audio_id	annotators	worst_score	Top-level (general_label_type)	Top-level (not including correct)	Top-level (not including correct, run-on, or contractions)	CORRECT+RUNONs+CONTRACTIONs	Phonological specifics combined	Orthographic specifics combined	Grammatical specifics combined	Structural specifics combined	Visual specifics combined	Disfluency specifics combined	All specifics combined	Intended word	Produced word	Mispronunciation IPA	Individual Top: Correct	Individual Top: Phonological Error	Individual Top: Orthographic Error	Individual Top: Grammatical Error	Individual Top: Structural Error	Individual Top: Visual Tracking Error	Individual Top: Disfluency Error	Individual Top: Whispering	Individual Top: Run-on	Individual Top: Contraction/Shortening	Individual Top: Unintelligible	Individual Top: Self Response	Individual Top: Other	Individual Phono Spec: Consonant Substitution	Individual Phono Spec: Vowel Substitution	Individual Phono Spec: Consonant Omission	Individual Phono Spec: Vowel Omission	Individual Phono Spec: Consonant Insertion	Individual Phono Spec: Vowel Insertion	Individual Phono Spec: Misplaced Stress	Individual Ortho Spec: Letter Reversal	Individual Ortho Spec: Left Right Tracking Substitution	Individual Ortho Spec: Phonological Substitution	Individual Ortho Spec: Contextual Substitution	Individual Ortho Spec: Unrelated Substitution	Individual Gram Spec: Omission	Individual Gram Spec: Substitution	Individual Gram Spec: Insertion	Individual Struct Spec: Word Omission	Individual Struct Spec: Word Insertion	Individual Visual Spec: Skip Line	Individual Visual Spec: Backtrack	Individual Visual Spec: Wrong Order	Individual Disfluency Spec: Stutter	Individual Disfluency Spec: Word Repetition	Individual Disfluency Spec: Repair	Individual Disfluency Spec: Broken Word	Individual Disfluency Spec: Prolongation	Individual Disfluency Spec: Interjection	Individual Disfluency Spec: Parent Correction	Individual Disfluency Spec: Parental Aid
https://2025storiza.michaelbennie.org/audio_clips/12.7_end_18.4_uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_wa5NwUIJNWo3U9ToZEHp_1743039412.mp3	claire.kuntz,ghineae	-0.077762	0.821997	0.486635	0.361841	0.792055	0.328275	NaN	-0.077762	NaN	NaN	NaN	0.348966	0.999990	-0.044400	0.388338	0.875838	0.321503	NaN	-0.027395	NaN	NaN	NaN	NaN	-0.015970	NaN	NaN	NaN	NaN	NaN	NaN	0.320268	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.047796	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/11.5_end_14.6_uid_eQ9VyOzVOCQWR7uTGBGzvfh3rUJ2_sid_6mHu3G8rDk5ZmJUujE66_1743174942.mp3	claire.kuntz,landonturner	-0.077684	0.879624	0.650481	0.668331	0.998891	-0.010934	NaN	NaN	0.633641	NaN	NaN	0.668282	0.906157	0.413073	0.000000	0.998978	0.000000	-0.014177	NaN	0.621877	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	-0.077684	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.644051	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/256.6_end_277.9_uid_IGe7nmfoeKQG1oyWJEMIv6KIP5Q2_sid_OJ3hCvb3pokTxqbvhJuh_1742508917.mp3	emilianapulido,rose.m	-0.076199	0.676903	0.335654	0.411210	0.838519	0.312553	NaN	-0.023230	NaN	NaN	0.683075	0.561026	0.901935	-0.015826	0.632788	0.888067	0.631962	NaN	-0.034923	NaN	NaN	0.575813	-0.076199	0.000000	NaN	-0.015359	NaN	NaN	-0.005264	NaN	-0.014159	0.992086	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.028133	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.986817	-0.070474	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/72.5_end_79.5_uid_0FdMSMtn95PJ9tLFeW3F4sFLPMh1_sid_GcbJYqscm9YpPDCHkJWP_1743044185.mp3	benjaminmcneill,claire.kuntz	-0.075990	0.770238	0.286803	0.403418	0.748518	0.637490	NaN	NaN	NaN	NaN	-0.075990	0.440955	0.951334	NaN	0.656834	0.737559	0.638067	NaN	NaN	NaN	NaN	-0.014048	NaN	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	NaN	NaN	-0.060025	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.034384	NaN	NaN	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/6.1_end_12.6_uid_H7rAk5StNLc0VysmHcZQZTQFpBx2_sid_hjIbQ9OhnZrt82foK1t5_1743079725.mp3	evanhalperin,rose.m	-0.075512	0.937246	0.858024	0.852655	0.914933	-0.018040	NaN	NaN	NaN	NaN	1.000000	0.865751	0.999526	NaN	-0.075512	0.913818	-0.066489	NaN	NaN	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.038241	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	1.000000	NaN	NaN	1.000000	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/44.8_end_52.8_uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_Uuseoc3pCNdKNUvVZMD5_1742347682.mp3	claire.kuntz,emilianapulido	-0.075338	0.741258	0.395002	0.379244	0.721515	0.638181	NaN	1.000000	NaN	NaN	-0.014615	0.399317	0.998956	1.000000	0.606568	0.782384	0.612482	1.000000	1.000000	NaN	NaN	-0.002474	NaN	-0.075338	NaN	NaN	NaN	NaN	1.000000	NaN	0.620772	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.015541	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/11.5_end_19.1_uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_OYMPtsAm5CltlmZDwKKI_1741483914.mp3	claire.kuntz,ghineae	-0.074585	0.883551	0.712157	0.705656	1.000000	0.690497	NaN	NaN	NaN	NaN	0.290840	0.443500	1.000000	0.628972	1.000000	1.000000	1.000000	0.631019	NaN	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	1.000000	NaN	-0.016486	-0.000729	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.074585	1.000000	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/19.7_end_28.8_uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_uEGWjuJKqljXyeCQVcjs_1742905123.mp3	emilianapulido,rose.m	-0.074341	0.926424	0.885476	0.861874	0.910323	0.801983	NaN	-0.042412	0.997167	NaN	0.723427	0.735772	0.932619	0.758698	0.600709	0.899771	0.700891	NaN	-0.056077	0.997260	NaN	0.982031	NaN	0.999547	NaN	NaN	NaN	0.983990	0.979099	0.972722	0.573495	0.978311	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	NaN	NaN	NaN	0.997354	NaN	NaN	NaN	NaN	NaN	-0.074341	0.999729	NaN	NaN	0.279328	0.981738
https://2025storiza.michaelbennie.org/audio_clips/48.9_end_54.8_uid_mHWscHBXcoabM7fdw88AliGuPWw1_sid_zNwobTQRQ5zMd2Rabg7s_1743380602.mp3	claire.kuntz,evanhalperin	-0.072991	0.822079	-0.072991	-0.055809	0.817397	-0.038071	NaN	NaN	NaN	NaN	NaN	-0.072561	1.000000	NaN	-0.048639	0.814835	-0.043669	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.064072	NaN	NaN	-0.054288	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/4.4_end_6.6_uid_eQ9VyOzVOCQWR7uTGBGzvfh3rUJ2_sid_BXMACxHtru85FV7B7SdW_1743022105.mp3	claire.kuntz,emilianapulido	-0.072033	0.788456	0.593588	1.000000	0.719035	0.403949	NaN	1.000000	NaN	NaN	NaN	0.371321	1.000000	1.000000	0.359713	0.635070	1.000000	1.000000	1.000000	NaN	NaN	NaN	NaN	-0.066805	NaN	NaN	NaN	NaN	NaN	1.000000	-0.066937	-0.072033	1.000000	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/24.7_end_32.1_uid_sHl4il5Li8NKe5aMecUSJyXBFco2_sid_mg0Ugb9lQpWp0xhWl9aX_1742740162.mp3	benjaminmcneill,claire.kuntz	-0.071748	0.776460	0.307250	0.630315	0.750431	-0.009918	NaN	NaN	NaN	NaN	1.000000	0.653984	0.995790	NaN	0.000000	0.738167	-0.019991	NaN	NaN	NaN	NaN	1.000000	NaN	-0.071748	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.000225	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/239.9_end_256.5_uid_IGe7nmfoeKQG1oyWJEMIv6KIP5Q2_sid_OJ3hCvb3pokTxqbvhJuh_1742508917.mp3	emilianapulido,rose.m	-0.069594	0.687574	0.466346	0.544811	0.748605	0.636600	NaN	0.999934	NaN	NaN	0.495357	0.525468	0.997076	0.999875	0.879543	0.817449	0.870191	0.999810	0.999935	NaN	NaN	0.369031	NaN	-0.030305	NaN	NaN	NaN	NaN	0.649501	0.641669	0.842524	0.625385	0.999656	-0.015898	NaN	NaN	NaN	NaN	NaN	NaN	0.999935	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.484935	0.999960	-0.069594	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/235.5_end_255.4_uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_QzCLW5naFB7kEEygwpM4_1741483667.mp3	claire.kuntz,rose.m	-0.069526	1.000000	1.000000	1.000000	1.000000	0.665717	NaN	NaN	NaN	NaN	0.822563	0.695384	1.000000	0.416408	0.395790	1.000000	0.999999	1.000000	NaN	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	1.000000	0.999999	0.999998	-0.069526	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	1.000000	0.462229	0.999997	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/60.2_end_64.4_uid_0FdMSMtn95PJ9tLFeW3F4sFLPMh1_sid_X19DlwS3B4SOtR90cYJB_1743128893.mp3	claire.kuntz,rose.m	-0.068521	0.872417	0.325818	0.357674	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	-0.068521	NaN	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.041564	-0.017889	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/19.5_end_25.8_uid_ZegJLYO9QiacSJTQWx7CWauRcQr1_sid_IP7PfaQTWmDEPd4AN0QI_1742611439.mp3	lamanjennifer,rose.m	-0.067725	0.658162	0.358144	0.337103	0.620207	-0.045289	NaN	-0.027144	NaN	NaN	0.858724	0.290121	0.980050	0.000000	-0.067725	0.473370	-0.053122	NaN	-0.043001	NaN	NaN	0.858366	NaN	0.346634	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.010265	NaN	-0.016094	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.858251	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/293.2_end_333.0_uid_IGe7nmfoeKQG1oyWJEMIv6KIP5Q2_sid_OJ3hCvb3pokTxqbvhJuh_1742508917.mp3	emilianapulido,rose.m	-0.066141	0.641602	0.106572	0.117317	0.951171	0.999383	NaN	NaN	NaN	NaN	-0.003000	0.653315	0.998537	0.999394	0.999376	0.951476	0.999349	0.999377	NaN	NaN	NaN	-0.066141	-0.010657	NaN	NaN	0.000000	NaN	NaN	0.999362	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.006287	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/19.5_end_42.9_uid_8AhIEcEU81Sn83Fyb0gnFvpiNij2_sid_ub705UaRuZ1OeHvl4pH6_1742947635.mp3	claire.kuntz,rose.m	-0.065888	0.838223	0.586395	0.562676	1.000000	0.513642	NaN	NaN	NaN	NaN	0.521549	0.287117	0.927297	0.231634	0.516055	1.000000	0.704736	0.453733	NaN	NaN	NaN	0.715846	0.000000	NaN	NaN	0.000000	NaN	NaN	NaN	0.000000	0.727848	-0.013010	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	NaN	-0.009443	1.000000	-0.065888	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/19.6_end_82.5_uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632.mp3	claire.kuntz,evanhalperin	-0.065825	0.924604	0.877931	0.873160	0.999078	-0.065825	NaN	NaN	NaN	NaN	0.804033	0.805248	0.999362	0.999634	-0.023758	0.999056	-0.033613	NaN	NaN	NaN	NaN	0.920793	NaN	NaN	NaN	-0.027180	NaN	0.999629	-0.065241	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.041107	NaN	0.702279	0.774129	NaN	0.000000	0.000000	0.999628
https://2025storiza.michaelbennie.org/audio_clips/75.9_end_93.1_uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_fekXGLlqzU2WnyoByMnJ_1743542906.mp3	evanhalperin,rose.m	-0.065060	0.882908	0.799710	0.805085	0.817727	0.729218	NaN	NaN	NaN	NaN	0.759276	0.694750	0.989931	NaN	0.452146	0.811406	0.994734	NaN	NaN	NaN	NaN	0.703009	NaN	NaN	NaN	0.979926	NaN	NaN	NaN	NaN	0.999552	0.999551	-0.014975	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.065060	0.999729	0.999520	NaN	0.641071	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/38.0_end_55.6_uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_JWzwJL0aqbRtvTCiTdCm_1743194311.mp3	lamanjennifer,rose.m	-0.063494	0.896976	0.714107	0.836994	0.933869	1.000000	NaN	NaN	NaN	NaN	0.737757	0.781452	0.996155	NaN	0.252796	0.935348	1.000000	NaN	NaN	NaN	NaN	0.719550	NaN	0.000000	NaN	1.000000	NaN	NaN	NaN	1.000000	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.063494	0.998612	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/57.6_end_61.9_uid_sHl4il5Li8NKe5aMecUSJyXBFco2_sid_ke09jdLvzmtmF4LOguMg_1742064389.mp3	benjaminmcneill,claire.kuntz	-0.063255	0.897953	0.626290	0.576047	0.885682	-0.063255	NaN	NaN	NaN	NaN	1.000000	0.605424	0.999990	NaN	-0.019516	0.884236	-0.034570	NaN	NaN	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	-0.061600	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/69.1_end_73.3_uid_sHl4il5Li8NKe5aMecUSJyXBFco2_sid_ke09jdLvzmtmF4LOguMg_1742064389.mp3	benjaminmcneill,claire.kuntz	-0.063167	0.770392	0.452352	-0.063167	0.736751	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.791372	NaN	NaN	0.868316	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.324244	NaN	-0.032246	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/42.5_end_68.4_uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_fekXGLlqzU2WnyoByMnJ_1743542906.mp3	evanhalperin,rose.m	-0.062726	0.950679	0.908176	0.906885	0.997404	0.303136	NaN	NaN	-0.011621	NaN	0.827086	0.837822	0.956516	-0.055340	0.311692	0.997458	0.655242	NaN	NaN	-0.055884	NaN	0.887048	0.998080	NaN	NaN	NaN	NaN	NaN	NaN	-0.062726	0.640149	NaN	NaN	0.999683	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.029807	NaN	NaN	NaN	0.000000	0.989908	0.804255	0.759044	0.626052	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/93.0_end_113.8_uid_IGe7nmfoeKQG1oyWJEMIv6KIP5Q2_sid_OJ3hCvb3pokTxqbvhJuh_1742508917.mp3	emilianapulido,rose.m	-0.062122	0.787370	0.479484	0.451556	0.992333	NaN	NaN	NaN	NaN	NaN	0.419922	0.400660	0.991279	NaN	NaN	0.992330	NaN	NaN	NaN	NaN	NaN	0.385326	NaN	NaN	NaN	-0.040283	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.062122	-0.007514	NaN	0.999626	-0.025248	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/0.1_end_7.8_uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_fekXGLlqzU2WnyoByMnJ_1743542906.mp3	evanhalperin,rose.m	-0.061283	0.858294	0.712178	0.714748	0.807090	0.999942	NaN	NaN	NaN	NaN	-0.015550	0.682822	0.998721	NaN	0.999950	0.791540	0.999943	NaN	NaN	NaN	NaN	-0.061283	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.999942	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.026780	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/50.5_end_60.4_uid_ZegJLYO9QiacSJTQWx7CWauRcQr1_sid_IP7PfaQTWmDEPd4AN0QI_1742611439.mp3	lamanjennifer,rose.m	-0.057529	0.714345	0.554229	0.625298	0.690904	0.373168	NaN	NaN	NaN	NaN	0.747477	0.636150	0.984553	NaN	0.172308	0.707937	0.310081	NaN	NaN	NaN	NaN	0.858434	NaN	0.398539	NaN	NaN	NaN	NaN	-0.006025	0.999217	-0.002180	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.999300	-0.057529	-0.000275	NaN	0.997751	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/19.8_end_31.3_uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_RxGwyd4cqfpuxwAp2VR4_1741140582.mp3	lamanjennifer,rose.m	-0.057224	0.767045	0.550566	0.457474	0.904477	0.421072	NaN	NaN	NaN	NaN	0.236063	0.341785	0.976593	NaN	0.190615	0.884215	0.401843	NaN	NaN	NaN	NaN	0.660219	NaN	0.999028	NaN	NaN	NaN	NaN	0.623811	NaN	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.043342	-0.057224	-0.016913	0.617794	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/3.2_end_18.3_uid_TzE1wYChYkTUAVNeVtZjXuO8cBi2_sid_xVtZiYDJKDrpbrcttqPg_1743434705.mp3	claire.kuntz,evanhalperin,rose.m	-0.057120	0.852921	0.714504	0.716684	0.885856	0.729759	NaN	NaN	NaN	NaN	0.501607	0.725945	0.931009	0.724946	0.734424	0.882728	0.725133	0.736800	NaN	NaN	NaN	0.707386	NaN	NaN	NaN	NaN	NaN	NaN	-0.007559	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.652751	-0.018527	NaN	-0.057120	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/33.1_end_42.1_uid_mHWscHBXcoabM7fdw88AliGuPWw1_sid_EQsr4DpbhhU9H6jNAk8v_1743380887.mp3	claire.kuntz,emilianapulido	-0.055599	0.640559	0.611015	0.701853	0.560858	0.483561	NaN	-0.016817	NaN	NaN	0.630147	0.420876	0.925278	0.541073	0.337478	0.651762	0.813812	1.000000	-0.019411	NaN	NaN	0.587807	NaN	-0.055599	NaN	NaN	NaN	NaN	0.632356	1.000000	-0.020536	NaN	-0.032943	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.016890	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	NaN	-0.050844	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/0.1_end_9.7_uid_Gt0cspsUtRSvEXXHZKUWlVAfyVq2_sid_guX3M4m7zAWaX5Uuw8WL_1742607115.mp3	hamern,rose.m	-0.055337	0.910885	0.397279	0.406351	0.999999	0.390000	NaN	NaN	NaN	NaN	NaN	0.424243	0.999999	-0.049830	1.000000	0.999999	1.000000	-0.055337	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.008344	NaN	NaN	NaN	-0.014983	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/281.6_end_292.8_uid_IGe7nmfoeKQG1oyWJEMIv6KIP5Q2_sid_OJ3hCvb3pokTxqbvhJuh_1742508917.mp3	emilianapulido,rose.m	-0.055201	0.640949	0.063702	0.085528	0.911640	NaN	NaN	NaN	NaN	-0.035041	0.787300	0.389689	0.997829	NaN	NaN	0.912139	NaN	NaN	NaN	NaN	-0.032327	0.467352	NaN	NaN	NaN	-0.047422	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	NaN	NaN	0.997951	NaN	NaN	-0.055201	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/62.0_end_69.0_uid_sHl4il5Li8NKe5aMecUSJyXBFco2_sid_ke09jdLvzmtmF4LOguMg_1742064389.mp3	benjaminmcneill,claire.kuntz	-0.054732	0.820070	-0.054732	0.000000	0.823412	0.000000	NaN	NaN	NaN	NaN	NaN	-0.009691	0.996810	NaN	-0.021511	0.792863	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	-0.008634	NaN	NaN	NaN	NaN	NaN	NaN	-0.003203	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/78.4_end_92.7_uid_WXRuAJyMuAViHCpYPRVffOrexB03_sid_H4UzBBUu9GcvIGFhnpPB_1742774655.mp3	claire.kuntz,rose.m	-0.053020	0.912546	0.774435	0.773551	0.899332	0.447667	NaN	NaN	NaN	NaN	0.781582	0.559417	1.000000	1.000000	0.453530	0.897817	1.000000	1.000000	NaN	NaN	NaN	0.750579	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	-0.053020	1.000000	NaN	NaN	-0.018838	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	1.000000	1.000000	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/61.3_end_70.5_uid_I5PkY0CN4APYEiJFCl7sORsrQxu2_sid_u73KbIfuyhgqDxJR2ONu_1743017516.mp3	claire.kuntz,ghineae	-0.051804	0.726062	0.205141	0.153329	0.856165	-0.016917	NaN	NaN	NaN	NaN	0.170971	0.193836	0.913818	NaN	0.000000	0.850882	0.000000	NaN	NaN	NaN	NaN	0.687584	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.014495	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.033900	NaN	-0.022511	-0.051804	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/1.8_end_22.0_uid_8AhIEcEU81Sn83Fyb0gnFvpiNij2_sid_BvRzBwK6rCwMM0GIyHlY_1743120197.mp3	benjaminmcneill,claire.kuntz	-0.050440	0.876634	-0.014649	-0.010358	0.865019	-0.016876	NaN	NaN	NaN	NaN	-0.020342	-0.050440	1.000000	NaN	-0.030575	0.868014	-0.017920	NaN	NaN	NaN	NaN	-0.020372	NaN	NaN	NaN	NaN	NaN	NaN	-0.011155	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/42.3_end_48.8_uid_d4lLmJzVbJaLpyCuafResXOry3t2_sid_CIX8Q1BHKmu5ChPnP1ak_1742240966.mp3	claire.kuntz,rose.m	-0.049763	0.899220	0.704399	0.707137	0.999612	0.720848	NaN	NaN	NaN	NaN	NaN	0.716550	0.999766	0.659859	0.999925	0.999638	0.999925	0.634136	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	-0.049763	NaN	NaN	1.000000	-0.036754	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
