audio_id	uid	total_duration
195798443	EfKQNmht2ebtDnNadrezErlhcDF3	0.943383750702818
195798444	EfKQNmht2ebtDnNadrezErlhcDF3	1.4877615929276757
195798445	EfKQNmht2ebtDnNadrezErlhcDF3	2.3037050333554063
195798446	EfKQNmht2ebtDnNadrezErlhcDF3	3.012556558275339
195798447	EfKQNmht2ebtDnNadrezErlhcDF3	3.4893309915984183
195798448	EfKQNmht2ebtDnNadrezErlhcDF3	4.313430733380727
195798449	EfKQNmht2ebtDnNadrezErlhcDF3	5.941089751145583
195798450	EfKQNmht2ebtDnNadrezErlhcDF3	3.6450975961426977
195798451	EfKQNmht2ebtDnNadrezErlhcDF3	3.649864980952181
195798452	4w6SC0KmlKV4YmJTalgWiZalQHi2	10.123868965695054
195798453	4w6SC0KmlKV4YmJTalgWiZalQHi2	16.043757855925755
195798454	4w6SC0KmlKV4YmJTalgWiZalQHi2	4.570968237841306
195798455	4w6SC0KmlKV4YmJTalgWiZalQHi2	6.970982624846499
195798456	4w6SC0KmlKV4YmJTalgWiZalQHi2	12.181375472404333
195798457	4w6SC0KmlKV4YmJTalgWiZalQHi2	11.808192372283266
195798458	4w6SC0KmlKV4YmJTalgWiZalQHi2	10.63091908048419
195798459	4w6SC0KmlKV4YmJTalgWiZalQHi2	8.907224021549737
195798460	ECPqsmdUcMhqkJwXAfhhs3XTgoa2	5.107901629470554
195798461	ECPqsmdUcMhqkJwXAfhhs3XTgoa2	3.5301602231718316
195798462	ECPqsmdUcMhqkJwXAfhhs3XTgoa2	5.33768687508169
195798463	ECPqsmdUcMhqkJwXAfhhs3XTgoa2	3.443981713335237
195798464	ECPqsmdUcMhqkJwXAfhhs3XTgoa2	3.291142662053897
195798465	ECPqsmdUcMhqkJwXAfhhs3XTgoa2	7.421515267987836
195798466	ECPqsmdUcMhqkJwXAfhhs3XTgoa2	9.004925116934949
195798467	ECPqsmdUcMhqkJwXAfhhs3XTgoa2	4.961581904842035
195798468	mHWscHBXcoabM7fdw88AliGuPWw1	3.825506874534302
195798469	mHWscHBXcoabM7fdw88AliGuPWw1	5.366932045281687
195798470	mHWscHBXcoabM7fdw88AliGuPWw1	7.456919094001185
195798471	mHWscHBXcoabM7fdw88AliGuPWw1	7.205966698844247
195798472	mHWscHBXcoabM7fdw88AliGuPWw1	12.278188709409566
195798473	mHWscHBXcoabM7fdw88AliGuPWw1	3.7848762793305255
195798474	mHWscHBXcoabM7fdw88AliGuPWw1	3.568982307716844
